movie_id,rating_count,average_rating,title,release_date,imdb_url
1271,7,2.7142857142857144,North (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?North%20(1994)
1316,7,2.7142857142857144,"Horse Whisperer, The (1998)",25-Dec-1997,http://us.imdb.com/M/title-exact?imdb-title-119314
1173,7,2.5714285714285716,Bliss (1997),06-Jun-1997,http://us.imdb.com/M/title-exact?Bliss%20(1997)
1295,7,2.5714285714285716,Kicked in the Head (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Kicked+in+the+Head+(1997)
1435,7,2.5714285714285716,"Steal Big, Steal Little (1995)",01-Jan-1995,"http://us.imdb.com/M/title-exact?Steal%20Big,%20Steal%20Little%20(1995)"
1441,7,2.5714285714285716,Moonlight and Valentino (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Moonlight%20and%20Valentino%20(1995)
1072,7,2.4285714285714284,"Pyromaniac's Love Story, A (1995)",01-Jan-1995,"http://us.imdb.com/M/title-exact?Pyromaniac's%20Love%20Story,%20A%20(1995)"
1102,7,2.4285714285714284,Two Much (1996),01-Jan-1996,http://us.imdb.com/M/title-exact?Two%20Much%20(1996)
1253,7,2.4285714285714284,"Tie That Binds, The (1995)",01-Jan-1995,"http://us.imdb.com/M/title-exact?Tie%20That%20Binds,%20The%20(1995)"
1305,7,2.4285714285714284,National Lampoon's Senior Trip (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?National%20Lampoon's%20Senior%20Trip%20(1995)
1394,7,2.4285714285714284,Swept from the Sea (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Swept+from+the+Sea+(1997)
1399,7,2.4285714285714284,Stranger in the House (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?imdb-title-120222
1522,7,2.4285714285714284,Trial by Jury (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Trial%20by%20Jury%20(1994)
1527,7,2.4285714285714284,Senseless (1998),09-Jan-1998,http://us.imdb.com/M/title-exact?imdb-title-120820
994,7,2.2857142857142856,"Last Time I Committed Suicide, The (1997)",20-Jun-1997,http://us.imdb.com/M/title-exact?Last+Time+I+Committed+Suicide%2C+The+(1997)
1031,7,2.2857142857142856,Lassie (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Lassie%20(1994)
1270,7,2.2857142857142856,Life with Mikey (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Life%20with%20Mikey%20(1993)
1151,7,2.142857142857143,Original Gangstas (1996),10-May-1996,http://us.imdb.com/M/title-exact?Original%20Gangstas%20(1996)
1289,7,2.142857142857143,Jack and Sarah (1995),22-Mar-1996,http://us.imdb.com/M/title-exact?Jack%20and%20Sarah%20(1995)
1376,7,2.142857142857143,Meet Wally Sparks (1997),31-Jan-1997,http://us.imdb.com/M/title-exact?Meet%20Wally%20Sparks%20(1997)
1177,7,1.8571428571428572,Dunston Checks In (1996),01-Jan-1996,http://us.imdb.com/M/title-exact?Dunston%20Checks%20In%20(1996)
1246,7,1.5714285714285714,Bushwhacked (1995),01-Jan-1995,http://us.imdb.com/Title?Bushwhacked+(1995/I)
867,6,4.0,"Whole Wide World, The (1996)",25-Dec-1996,"http://us.imdb.com/M/title-exact?Whole%20Wide%20World,%20The%20(1996)"
1466,6,4.0,Margaret's Museum (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Margaret's%20Museum%20(1995)
1512,6,4.0,"World of Apu, The (Apur Sansar) (1959)",05-Apr-1996,http://us.imdb.com/M/title-exact?Apur%20Sansar%20(1959)
1368,6,3.6666666666666665,Mina Tannenbaum (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Mina%20Tannenbaum%20(1994)
1233,6,3.5,Nénette et Boni (1996),01-Jan-1996,http://us.imdb.com/Title?N%E9nette+et+Boni+(1996)
1237,6,3.5,Twisted (1996),01-Jan-1996,http://us.imdb.com/M/title-exact?imdb-title-117994
296,6,3.3333333333333335,"Promesse, La (1996)",16-May-1997,http://us.imdb.com/M/title-exact?Promesse%2C%20La%20%281996%29
1326,6,3.3333333333333335,Boys (1996),10-May-1996,http://us.imdb.com/M/title-exact?Boys%20(1996)
1388,6,3.3333333333333335,Gabbeh (1996),27-Jun-1997,http://us.imdb.com/M/title-exact?Gabbeh+(1996)
1405,6,3.3333333333333335,Boy's Life 2 (1997),07-Mar-1997,http://us.imdb.com/M/title-exact?Boy%27s%20Life%202%20(1997)
1468,6,3.3333333333333335,"Cure, The (1995)",01-Jan-1995,"http://us.imdb.com/M/title-exact?Cure,%20The%20(1995)"
927,6,3.1666666666666665,"Flower of My Secret, The (Flor de mi secreto, La) (1995)",08-Mar-1996,"http://us.imdb.com/M/title-exact?Flor%20de%20mi%20secreto,%20La%20(1995)"
1328,6,3.1666666666666665,Of Love and Shadows (1994),10-May-1996,http://us.imdb.com/M/title-exact?Of%20Love%20and%20Shadows%20(1994)
1591,6,3.1666666666666665,Duoluo tianshi (1995),21-Jan-1998,http://us.imdb.com/M/title-exact?imdb-title-112913
1205,6,3.0,"Secret Agent, The (1996)",08-Nov-1996,"http://us.imdb.com/M/title-exact?Secret%20Agent,%20The%20(1996)"
1216,6,3.0,Kissed (1996),18-Apr-1997,http://us.imdb.com/M/title-exact?Kissed%20%281996%29
1454,6,3.0,Angel and the Badman (1947),01-Jan-1947,http://us.imdb.com/M/title-exact?Angel%20and%20the%20Badman%20(1947)
1212,6,2.8333333333333335,Flesh and Bone (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Flesh%20and%20Bone%20(1993)
1474,6,2.8333333333333335,Nina Takes a Lover (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Nina%20Takes%20a%20Lover%20(1994)
706,6,2.6666666666666665,Bad Moon (1996),01-Nov-1996,http://us.imdb.com/M/title-exact?Bad%20Moon%20(1996)
891,6,2.6666666666666665,Bent (1997),18-Dec-1997,http://us.imdb.com/M/title-exact?imdb-title-118698
1241,6,2.6666666666666665,"Van, The (1996)",27-Jun-1997,http://us.imdb.com/M/title-exact?Van%2C%20The%20(1996)
1355,6,2.6666666666666665,Infinity (1996),04-Oct-1996,http://us.imdb.com/M/title-exact?Infinity%20(1996)
1386,6,2.6666666666666665,Tetsuo II: Body Hammer (1992),20-Jun-1997,http://us.imdb.com/M/title-exact?Tetsuo+II%3A+Body+Hammer+(1992)
1083,6,2.5,Albino Alligator (1996),17-Jan-1997,http://us.imdb.com/M/title-exact?Albino%20Alligator%20(1996)
1598,6,2.5,City of Industry (1997),14-Mar-1997,http://us.imdb.com/M/title-exact?City%20of%20Industry%20(1997)
1322,6,2.3333333333333335,Metisse (Café au Lait) (1993),01-Jan-1993,http://us.imdb.com/Title?M%E9tisse+(1993)
1380,6,2.3333333333333335,Hollow Reed (1996),02-May-1997,http://us.imdb.com/Title?Hollow+Reed+(1996)
1395,6,2.3333333333333335,Hurricane Streets (1998),01-Jan-1998,http://us.imdb.com/Title?Hurricane+Streets+(1998)
668,6,2.1666666666666665,Blood Beach (1981),01-Jan-1981,http://us.imdb.com/M/title-exact?Blood%20Beach%20(1981)
1164,6,2.1666666666666665,Zeus and Roxanne (1997),10-Jan-1997,http://us.imdb.com/M/title-exact?Zeus%20and%20Roxanne%20(1997)
1213,6,2.1666666666666665,Guilty as Sin (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Guilty%20as%20Sin%20(1993)
1534,6,2.1666666666666665,Twin Town (1997),30-May-1997,http://us.imdb.com/M/title-exact?Twin%20Town%20%281997%29
1383,6,2.0,"Second Jungle Book: Mowgli & Baloo, The (1997)",16-May-1997,http://us.imdb.com/M/title-exact?Second%20Jungle%20Book%3A%20Mowgli%20%26%20Baloo%2C%20The%20%281997%29
1247,6,1.8333333333333333,Bad Girls (1994),01-Jan-1994,http://us.imdb.com/Title?Bad+Girls+(1994/I)
1412,6,1.6666666666666667,Land Before Time III: The Time of the Great Giving (1995) (V),01-Jan-1995,http://us.imdb.com/M/title-exact?Land%20Before%20Time%20III%3A%20The%20Time%20of%20the%20Great%20Giving%20%281995%29%20%28V%29
1250,6,1.5,Best of the Best 3: No Turning Back (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Best%20of%20the%20Best%203:%20No%20Turning%20Back%20(1995)
1287,6,1.3333333333333333,Ed (1996),08-Mar-1996,http://us.imdb.com/M/title-exact?Ed%20(1996)
438,6,1.1666666666666667,Amityville 3-D (1983),01-Jan-1983,http://us.imdb.com/M/title-exact?Amityville%203-D%20(1983)
1367,5,4.2,Faust (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Faust%20%281994%29
1396,5,4.2,Stonewall (1995),26-Jul-1996,http://us.imdb.com/M/title-exact?Stonewall%20(1995)
868,5,3.8,Hearts and Minds (1996),10-Jan-1997,http://us.imdb.com/M/title-exact?Hearts%20and%20Minds%20(1996)
1301,5,3.8,Stripes (1981),01-Jan-1981,http://us.imdb.com/M/title-exact?Stripes+(1981)
1495,5,3.6,Flirt (1995),07-Aug-1996,http://us.imdb.com/Title?Flirt+(1995/I)
1592,5,3.6,"Magic Hour, The (1998)",30-Jan-1998,http://us.imdb.com/M/title-exact?imdb-title-119594
1138,5,3.4,Best Men (1997),01-Sep-1997,http://us.imdb.com/M/title-exact/Independence%20(1997)
1175,5,3.4,Hugo Pool (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Hugo+Pool+(1997)
1302,5,3.4,Late Bloomers (1996),06-Jun-1997,http://us.imdb.com/M/title-exact?Late%20Bloomers%20%281996%29
1406,5,3.4,When Night Is Falling (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?When%20Night%20is%20Falling%20(1995)
1431,5,3.4,Legal Deceit (1997),01-Jan-1997,http://us.imdb.com/Title?Legal+Deceit+(1997)
799,5,3.2,Boys Life (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Boys%20Life%20(1995)
1344,5,3.2,"Story of Xinghua, The (1993)",01-Jan-1993,"http://us.imdb.com/M/title-exact?Story%20of%20Xinghua,%20The%20(1993)"
1397,5,3.2,Of Human Bondage (1934),01-Jan-1934,http://us.imdb.com/M/title-exact?Of%20Human%20Bondage%20(1934)
1511,5,3.2,Children of the Revolution (1996),01-May-1997,http://us.imdb.com/M/title-exact?Children%20of%20the%20Revolution%20%281996%29
75,5,3.0,Brother Minister: The Assassination of Malcolm X (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Brother%20Minister:%20The%20Assassination%20of%20Malcolm%20X%20(1994)
1440,5,3.0,Above the Rim (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Above%20the%20Rim%20(1994)
1501,5,3.0,Prisoner of the Mountains (Kavkazsky Plennik) (1996),31-Jan-1997,http://us.imdb.com/M/title-exact?Kavkazsky%20Plennik%20(1996)
1597,5,3.0,Romper Stomper (1992),01-Jan-1992,http://us.imdb.com/M/title-exact?Romper%20Stomper%20(1992)
1333,5,2.8,Midnight Dancers (Sibak) (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Sibak%20(1994)
1385,5,2.8,Roseanna's Grave (For Roseanna) (1997),20-Jun-1997,http://us.imdb.com/M/title-exact?Roseanna%27s+Grave+(1997)
1427,5,2.8,Drunks (1995),01-Nov-1996,http://us.imdb.com/M/title-exact?Drunks%20(1995)
1496,5,2.8,Carpool (1996),23-Aug-1996,http://us.imdb.com/M/title-exact?Carpool%20(1996)
1517,5,2.8,Race the Sun (1996),01-Jan-1996,http://us.imdb.com/M/title-exact?Race%20the%20Sun%20(1996)
1529,5,2.8,Underground (1995),29-Mar-1996,http://us.imdb.com/M/title-exact?Underground%20(1995)
1242,5,2.6,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)",01-Jan-1991,"http://us.imdb.com/M/title-exact?Vieille%20qui%20marchait%20dans%20la%20mer,%20La%20(1991)"
1353,5,2.6,1-900 (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?06%20(1994)
1470,5,2.6,Gumby: The Movie (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Gumby:%20The%20Movie%20(1995)
1555,5,2.6,"Secret Adventures of Tom Thumb, The (1993)",01-Jan-1993,"http://us.imdb.com/M/title-exact?Secret%20Adventures%20of%20Tom%20Thumb,%20The%20(1993)"
594,5,2.4,Heavy (1995),05-Jun-1996,http://us.imdb.com/M/title-exact?Heavy%20(1995)
666,5,2.4,Blood For Dracula (Andy Warhol's Dracula) (1974),01-Jan-1974,http://us.imdb.com/M/title-exact?Andy%20Warhol's%20Dracula%20(1974)
1108,5,2.4,Feast of July (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Feast%20of%20July%20(1995)
1324,5,2.4,Loaded (1994),12-Apr-1996,http://us.imdb.com/M/title-exact?Loaded%20(1994)
1346,5,2.4,Dingo (1992),01-Jan-1992,http://us.imdb.com/M/title-exact?Dingo%20(1992)
1416,5,2.4,No Escape (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?No%20Escape%20(1994)
1438,5,2.4,Panther (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Panther%20(1995)
1442,5,2.4,"Scarlet Letter, The (1995)",01-Jan-1995,"http://us.imdb.com/M/title-exact?Scarlet%20Letter,%20The%20(1995)"
920,5,2.2,Two Bits (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Two%20Bits%20(1995)
1378,5,2.2,Rhyme & Reason (1997),05-Mar-1997,http://us.imdb.com/M/title-exact?Rhyme%20%26%20Reason%20(1997)
1489,5,2.2,Chasers (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Chasers%20(1994)
1392,5,2.0,"Locusts, The (1997)",01-Jan-1997,http://us.imdb.com/M/title-exact?Locusts%2C+The+(1997)
1487,5,2.0,Even Cowgirls Get the Blues (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Even%20Cowgirls%20Get%20the%20Blues%20(1993)
1530,5,2.0,Jefferson in Paris (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Jefferson%20in%20Paris%20(1995)
247,5,1.8,Turbo: A Power Rangers Movie (1997),28-Mar-1997,http://us.imdb.com/M/title-exact?Turbo%3A%20A%20Power%20Rangers%20Movie%20%281997%29
1272,5,1.8,Talking About Sex (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Talking%20About%20Sex%20(1994)
1162,5,1.6,Phat Beach (1996),02-Aug-1996,http://us.imdb.com/M/title-exact?Phat%20Beach%20(1996)
1509,5,1.6,Getting Even with Dad (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Getting%20Even%20with%20Dad%20(1994)
104,5,1.4,Theodore Rex (1995),29-Mar-1996,http://us.imdb.com/M/title-exact?Theodore%20Rex%20(1995)
314,5,1.0,3 Ninjas: High Noon At Mega Mountain (1998),01-Jan-1997,http://us.imdb.com/M/title-exact?imdb-title-118539
437,5,1.0,Amityville 1992: It's About Time (1992),01-Jan-1992,http://us.imdb.com/M/title-exact?Amityville%201992:%20It's%20About%20Time%20(1992)
439,5,1.0,Amityville: A New Generation (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Amityville:%20A%20New%20Generation%20(1993)
119,4,4.5,Maya Lin: A Strong Clear Vision (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Maya%20Lin:%20A%20Strong%20Clear%20Vision%20(1994)
1064,4,4.25,Crossfire (1947),01-Jan-1947,http://us.imdb.com/M/title-exact?Crossfire%20(1947)
1125,4,4.25,"Innocents, The (1961)",01-Jan-1961,"http://us.imdb.com/M/title-exact?Innocents,%20The%20(1961)"
850,4,4.0,"Perfect Candidate, A (1996)",27-Sep-1996,"http://us.imdb.com/M/title-exact?Perfect%20Candidate,%20A%20(1996)"
1158,4,4.0,"Fille seule, La (A Single Girl) (1995)",30-Oct-1996,"http://us.imdb.com/M/title-exact?Fille%20seule,%20La%20(1995)"
1537,4,4.0,Cosi (1996),11-Apr-1997,http://us.imdb.com/M/title-exact?Cosi%20(1996)
851,4,3.75,Two or Three Things I Know About Her (1966),01-Jan-1966,http://us.imdb.com/M/title-exact?Deux%20ou%20trois%20choses%20que%20je%20sais%20d'elle%20(1966)
1443,4,3.75,8 Seconds (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?8%20Seconds%20(1994)
1600,4,3.75,Guantanamera (1994),16-May-1997,http://us.imdb.com/M/title-exact?Guantanamera%20(1994)
1612,4,3.75,"Leading Man, The (1996)",16-Jan-1998,http://us.imdb.com/M/title-exact?imdb-title-116845
1628,4,3.75,Lamerica (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Lamerica%20(1994)
1643,4,3.75,Angel Baby (1995),10-Jan-1997,http://us.imdb.com/Title?Angel+Baby+(1995/I)
973,4,3.5,Grateful Dead (1995),18-Oct-1996,http://us.imdb.com/M/title-exact?Grateful%20Dead%20(1995)
1223,4,3.5,King of the Hill (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?King%20of%20the%20Hill%20(1993)
1485,4,3.5,"Colonel Chabert, Le (1994)",01-Jan-1994,"http://us.imdb.com/M/title-exact?Colonel%20Chabert,%20Le%20(1994)"
626,4,3.25,So Dear to My Heart (1949),01-Jan-1949,http://us.imdb.com/Title?So+Dear+to+My+Heart+(1949)
1261,4,3.25,"Run of the Country, The (1995)",01-Jan-1995,"http://us.imdb.com/M/title-exact?Run%20of%20the%20Country,%20The%20(1995)"
1377,4,3.25,Hotel de Love (1996),07-Feb-1997,http://us.imdb.com/M/title-exact?Hotel%20de%20Love%20(1996)
1499,4,3.25,Grosse Fatigue (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Grosse%20fatigue%20(1994)
1664,4,3.25,8 Heads in a Duffel Bag (1997),18-Apr-1997,http://us.imdb.com/Title?8+Heads+in+a+Duffel+Bag+(1997)
643,4,3.0,The Innocent (1994),01-Jan-1994,"http://us.imdb.com/M/title-exact?Innocent,%20The%20(1994)%20(TV)"
822,4,3.0,Faces (1968),01-Jan-1968,http://us.imdb.com/M/title-exact?Faces%20(1968)
992,4,3.0,Head Above Water (1996),20-Jun-1997,http://us.imdb.com/M/title-exact?Head+Above+Water+(1996)
1104,4,3.0,C'est arrivé près de chez vous (1992),01-Jan-1992,http://us.imdb.com/M/title-exact?C%27est%20arriv%E9%20pr%E8s%20de%20chez%20vous%20%281992%29
1106,4,3.0,"Newton Boys, The (1998)",14-Mar-1998,"http://us.imdb.com/Title?Newton+Boys,+The+(1998)"
1331,4,3.0,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1995)",01-Jan-1995,http://us.imdb.com/M/title-exact?Last%20Klezmer%3A%20Leopold%20Kozlowski%2C%20His%20Life%20and%20Music%2C%20The%20%281995%29
1488,4,3.0,Germinal (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Germinal%20(1993)
1521,4,3.0,Mr. Wonderful (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Mr.%20Wonderful%20(1993)
1535,4,3.0,"Enfer, L' (1994)",01-Jan-1994,"http://us.imdb.com/M/title-exact?Enfer,%20L'%20(1994)"
1589,4,3.0,Schizopolis (1996),23-May-1997,http://us.imdb.com/Title?Schizopolis+(1996)
1605,4,3.0,Love Serenade (1996),11-Jul-1997,http://us.imdb.com/M/title-exact?Love+Serenade+(1996)
757,4,2.75,Across the Sea of Time (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Across%20The%20Sea%20of%20Time%20(1995)
838,4,2.75,In the Line of Duty 2 (1987),30-Aug-1996,http://us.imdb.com/M/title-exact?In%20the%20Line%20of%20Duty%202%20(1987)
1260,4,2.75,Total Eclipse (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Total%20Eclipse%20(1995)
1347,4,2.75,"Ballad of Narayama, The (Narayama Bushiko) (1958)",01-Jan-1958,http://us.imdb.com/M/title-exact?Narayama%20Bushiko%20%281958%29
1369,4,2.75,"Forbidden Christ, The (Cristo proibito, Il) (1950)",01-Jan-1950,http://us.imdb.com/M/title-exact?Cristo%20proibito%2C%20Il%20%281950%29
1402,4,2.75,"Ciao, Professore! (1993)",01-Jan-1993,http://us.imdb.com/M/title-exact?Io%20speriamo%20che%20me%20la%20cavo%20(1993)
1403,4,2.75,Caro Diario (Dear Diary) (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Caro%20diario%20(1994)
1410,4,2.75,Harlem (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Harlem%20(1993)
1429,4,2.75,Sliding Doors (1998),01-Jan-1998,http://us.imdb.com/Title?Sliding+Doors+(1998)
1445,4,2.75,Ladybird Ladybird (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Ladybird%20Ladybird%20(1994)
1553,4,2.75,"Underneath, The (1995)",01-Jan-1995,"http://us.imdb.com/M/title-exact?Underneath,%20The%20(1995)"
1560,4,2.75,Clean Slate (Coup de Torchon) (1981),01-Jan-1981,http://us.imdb.com/M/title-exact?Coup%20de%20torchon%20(1981)
839,4,2.5,Loch Ness (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Loch%20Ness%20(1995)
911,4,2.5,Twilight (1998),30-Jan-1998,http://us.imdb.com/M/title-exact?imdb-title-119594
987,4,2.5,Underworld (1997),09-May-1997,http://us.imdb.com/M/title-exact?Underworld%20(1997)
1026,4,2.5,"Lay of the Land, The (1997)",01-Jan-1997,http://us.imdb.com/M/title-exact?Lay+of+the+Land%2C+The+(1997)
1275,4,2.5,Killer (Bulletproof Heart) (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Killer%20(1994)
1330,4,2.5,An Unforgettable Summer (1994),01-Jan-1994,http://us.imdb.com/Title?Un+%E9t%E9+inoubliable+(1994)
1545,4,2.5,Frankie Starlight (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Frankie%20Starlight%20(1995)
598,4,2.25,"Big Squeeze, The (1996)",06-Sep-1996,"http://us.imdb.com/M/title-exact?Big%20Squeeze,%20The%20(1996)"
1338,4,2.25,Two Deaths (1995),09-Aug-1996,http://us.imdb.com/Title?Two+Deaths+(1995)
1422,4,2.25,Suture (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Suture%20(1993)
1423,4,2.25,"Walking Dead, The (1995)",01-Jan-1995,"http://us.imdb.com/M/title-exact?Walking%20Dead,%20The%20(1995)"
1608,4,2.25,Buddy (1997),06-Jun-1997,http://us.imdb.com/M/title-exact?Buddy%20%281997%29
910,4,2.0,Nil By Mouth (1997),06-Feb-1998,http://us.imdb.com/Title?Nil+By+Mouth+(1997)
1259,4,2.0,Pie in the Sky (1995),09-Feb-1996,http://us.imdb.com/M/title-exact?Pie%20in%20the%20Sky%20(1995)
1317,4,2.0,"Journey of August King, The (1995)",22-Mar-1996,"http://us.imdb.com/M/title-exact?Journey%20of%20August%20King,%20The%20(1995)"
1382,4,2.0,"Bonheur, Le (1965)",16-May-1997,http://us.imdb.com/M/title-exact?Bonheur%2C%20Le%20%281965%29
1257,4,1.75,"Designated Mourner, The (1997)",23-May-1997,http://us.imdb.com/M/title-exact?Designated%20Mourner%2C%20The%20%281997%29
1319,4,1.75,"Neon Bible, The (1995)",01-Mar-1996,"http://us.imdb.com/M/title-exact?Neon%20Bible,%20The%20(1995)"
1539,4,1.75,Being Human (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Being%20Human%20(1993)
442,4,1.25,"Amityville Curse, The (1990)",01-Jan-1990,"http://us.imdb.com/M/title-exact?Amityville%20Curse,%20The%20(1990)"
777,4,1.25,Castle Freak (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Castle%20Freak%20(1995)
1189,3,5.0,Prefontaine (1997),24-Jan-1997,http://us.imdb.com/M/title-exact?Prefontaine%20(1997)
1293,3,5.0,Star Kid (1997),16-Jan-1998,http://us.imdb.com/M/title-exact?imdb-title-120478
1191,3,4.333333333333333,"Letter From Death Row, A (1998)",01-Feb-1998,http://us.imdb.com/M/title-exact?Letter+From+Death+Row%2C+A+(1998)
1639,3,4.333333333333333,Bitter Sugar (Azucar Amargo) (1996),22-Nov-1996,http://us.imdb.com/M/title-exact?Bitter%20Sugar%20(1996)
1516,3,4.0,"Wedding Gift, The (1994)",01-Jan-1994,"http://us.imdb.com/M/title-exact?Wedding%20Gift,%20The%20(1994)%20(TV)"
1623,3,4.0,"Cérémonie, La (1995)",20-Dec-1996,http://us.imdb.com/M/title-exact?C%E9r%E9monie%2C%20La%20%281995%29
1123,3,3.6666666666666665,"Last Time I Saw Paris, The (1954)",01-Jan-1954,"http://us.imdb.com/M/title-exact?Last%20Time%20I%20Saw%20Paris,%20The%20(1954)"
1144,3,3.6666666666666665,"Quiet Room, The (1996)",02-May-1997,http://us.imdb.com/M/title-exact?Quiet%20Room%2C%20The%20(1996)
1418,3,3.6666666666666665,"Joy Luck Club, The (1993)",01-Jan-1993,http://us.imdb.com/M/title-exact?Joy+Luck+Club%2C+The+(1993)
1448,3,3.6666666666666665,My Favorite Season (1993),19-Apr-1996,http://us.imdb.com/Title?Ma+saison+pr%E9f%E9r%E9e+(1993)
1504,3,3.6666666666666665,"Bewegte Mann, Der (1994)",12-Jul-1996,http://us.imdb.com/M/title-exact?Bewegte%20Mann%2C%20Der%20%281994%29
1506,3,3.6666666666666665,Nelly & Monsieur Arnaud (1995),12-Apr-1996,http://us.imdb.com/M/title-exact?Nelly%20%26%20Monsieur%20Arnaud%20%281995%29
1155,3,3.3333333333333335,"Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)",28-Jun-1996,"http://us.imdb.com/M/title-exact?Rendez-vous%20de%20Paris,%20Les%20(1995)"
1186,3,3.3333333333333335,"Inkwell, The (1994)",01-Jan-1994,"http://us.imdb.com/M/title-exact?Inkwell,%20The%20(1994)"
1463,3,3.3333333333333335,"Boys, Les (1997)",01-Jan-1997,http://us.imdb.com/M/title-exact?imdb-title-118764
1602,3,3.3333333333333335,"Price Above Rubies, A (1998)",20-Mar-1998,"http://us.imdb.com/Title?Price+Above+Rubies,+A+(1998)"
1607,3,3.3333333333333335,Hurricane Streets (1998),01-Jan-1998,http://us.imdb.com/Title?Hurricane+Streets+(1998)
1196,3,3.0,"Savage Nights (Nuits fauves, Les) (1992)",01-Jan-1992,"http://us.imdb.com/M/title-exact?Nuits%20fauves,%20Les%20(1992)"
1372,3,3.0,"Stranger, The (1994)",01-Jan-1994,"http://us.imdb.com/Title?Stranger,+The+(1994/II)"
1389,3,3.0,Mondo (1996),27-Jun-1997,http://us.imdb.com/M/title-exact?Mondo+(1996)
1490,3,3.0,Fausto (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Fausto%20%281993%29
1538,3,3.0,All Over Me (1997),25-Apr-1997,http://us.imdb.com/M/title-exact?All%20Over%20Me%20%281997%29
1658,3,3.0,"Substance of Fire, The (1996)",06-Dec-1996,"http://us.imdb.com/M/title-exact?Substance%20of%20Fire,%20The%20(1996)"
817,3,2.6666666666666665,Frisk (1995),29-Mar-1996,http://us.imdb.com/M/title-exact?Frisk%20(1995)
1027,3,2.6666666666666665,"Shooter, The (1995)",01-Jan-1995,"http://us.imdb.com/M/title-exact?Shooter,%20The%20(1995)"
1096,3,2.6666666666666665,Commandments (1997),02-May-1997,http://us.imdb.com/Title?Commandments+(1997)
1323,3,2.6666666666666665,"Wooden Man's Bride, The (Wu Kui) (1994)",01-Jan-1994,http://us.imdb.com/M/title-exact?Wu%20Kui%20(1994)
1356,3,2.6666666666666665,Ed's Next Move (1996),04-Oct-1996,http://us.imdb.com/M/title-exact?Ed%27s%20Next%20Move%20%281996%29
1357,3,2.6666666666666665,For the Moment (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?For%20the%20Moment%20(1994)
1361,3,2.6666666666666665,"Search for One-eye Jimmy, The (1996)",01-Jan-1996,"http://us.imdb.com/M/title-exact?Search%20for%20One-eye%20Jimmy,%20The%20(1996)"
